
0xc35c9ebbf48cbb5857a868ce441824d0b2ff783a,99,0,15,36,348,511,10/03/15 13:34,MARSAXLOKK,,0xc35c9_10-03-15 13:xx - 12-03-15 7:38_parking
0xc35c9ebbf48cbb5857a868ce441824d0b2ff783a,99,0,15,36,6,511,12/03/15 07:38,MARSAXLOKK,,0xc35c9_10-03-15 13:xx - 12-03-15 7:38_parking
0xc35c9ebbf48cbb5857a868ce441824d0b2ff783a,99,5.8,15,36,44,511,12/03/15 07:41,MARSAXLOKK,,0xc35c9_12-03-15 7:xx - 23-03-15 0:42
0xc35c9ebbf48cbb5857a868ce441824d0b2ff783a,99,0,15,36,7,511,12/03/15 07:46,MARSAXLOKK,,0xc35c9_12-03-15 7:xx - 23-03-15 0:42
0xc35c9ebbf48cbb5857a868ce441824d0b2ff783a,99,0,15,36,98,511,12/03/15 08:08,MARSAXLOKK,,0xc35c9_12-03-15 7:xx - 23-03-15 0:42
0xc35c9ebbf48cbb5857a868ce441824d0b2ff783a,99,0.5,15,36,212,511,12/03/15 08:11,MARSAXLOKK,,0xc35c9_12-03-15 7:xx - 23-03-15 0:42
0xc35c9ebbf48cbb5857a868ce441824d0b2ff783a,99,4,15,36,218,511,12/03/15 08:13,MARSAXLOKK,,0xc35c9_12-03-15 7:xx - 23-03-15 0:42
0xc35c9ebbf48cbb5857a868ce441824d0b2ff783a,99,0.4,15,36,296,511,12/03/15 08:16,MARSAXLOKK,,0xc35c9_12-03-15 7:xx - 23-03-15 0:42
0xc35c9ebbf48cbb5857a868ce441824d0b2ff783a,99,0,15,36,0,511,12/03/15 08:40,MARSAXLOKK,,0xc35c9_12-03-15 7:xx - 23-03-15 0:42
0x6cafd52f3e1a09950e6e889daabf81bafbe7a40a,36,5,-5,36,348,511,14/03/15 13:48,CEUTA,,0x6cafd_14-03-15 13:xx - 18-04-15 16:29
0x6cafd52f3e1a09950e6e889daabf81bafbe7a40a,36,6.5,-5,36,351,511,14/03/15 13:51,CEUTA,,0x6cafd_14-03-15 13:xx - 18-04-15 16:29
0x6cafd52f3e1a09950e6e889daabf81bafbe7a40a,36,6,-5,36,20,511,14/03/15 13:55,CEUTA,,0x6cafd_14-03-15 13:xx - 18-04-15 16:29
0x6cafd52f3e1a09950e6e889daabf81bafbe7a40a,36,6.3,-5,36,338,511,14/03/15 13:58,CEUTA,,0x6cafd_14-03-15 13:xx - 18-04-15 16:29
0x6cafd52f3e1a09950e6e889daabf81bafbe7a40a,36,6.3,-5,36,331,511,14/03/15 14:02,CEUTA,,0x6cafd_14-03-15 13:xx - 18-04-15 16:29
0x6cafd52f3e1a09950e6e889daabf81bafbe7a40a,36,7.1,-5,36,339,511,14/03/15 14:05,CEUTA,,0x6cafd_14-03-15 13:xx - 18-04-15 16:29
0x6cafd52f3e1a09950e6e889daabf81bafbe7a40a,36,5.2,-5,36,340,511,14/03/15 14:07,CEUTA,,0x6cafd_14-03-15 13:xx - 18-04-15 16:29
0x6cafd52f3e1a09950e6e889daabf81bafbe7a40a,36,5.4,-5,36,352,511,14/03/15 14:09,CEUTA,,0x6cafd_14-03-15 13:xx - 18-04-15 16:29
0x6cafd52f3e1a09950e6e889daabf81bafbe7a40a,36,5.8,-5,36,355,511,14/03/15 14:11,CEUTA,,0x6cafd_14-03-15 13:xx - 18-04-15 16:29
0x6cafd52f3e1a09950e6e889daabf81bafbe7a40a,36,5.2,-5,36,344,511,14/03/15 14:18,CEUTA,,0x6cafd_14-03-15 13:xx - 18-04-15 16:29
0x6cafd52f3e1a09950e6e889daabf81bafbe7a40a,36,6,-5,36,330,511,14/03/15 15:19,CEUTA,,0x6cafd_14-03-15 13:xx - 18-04-15 16:29
0x6cafd52f3e1a09950e6e889daabf81bafbe7a40a,36,5.4,-5,36,328,511,14/03/15 15:22,CEUTA,,0x6cafd_14-03-15 13:xx - 18-04-15 16:29
0x6cafd52f3e1a09950e6e889daabf81bafbe7a40a,36,6.2,-5,36,325,511,14/03/15 15:25,CEUTA,,0x6cafd_14-03-15 13:xx - 18-04-15 16:29
0x6cafd52f3e1a09950e6e889daabf81bafbe7a40a,36,7.1,-5,36,330,511,14/03/15 15:29,CEUTA,,0x6cafd_14-03-15 13:xx - 18-04-15 16:29
0x6cafd52f3e1a09950e6e889daabf81bafbe7a40a,36,6.4,-5,36,319,511,14/03/15 15:32,CEUTA,,0x6cafd_14-03-15 13:xx - 18-04-15 16:29
0x6cafd52f3e1a09950e6e889daabf81bafbe7a40a,36,6.3,-5,36,309,511,14/03/15 15:34,CEUTA,,0x6cafd_14-03-15 13:xx - 18-04-15 16:29
0x6cafd52f3e1a09950e6e889daabf81bafbe7a40a,36,7.2,-5,36,317,511,14/03/15 15:37,CEUTA,,0x6cafd_14-03-15 13:xx - 18-04-15 16:29
0x6cafd52f3e1a09950e6e889daabf81bafbe7a40a,36,7.2,-5,36,304,511,14/03/15 15:40,CEUTA,,0x6cafd_14-03-15 13:xx - 18-04-15 16:29
0x6cafd52f3e1a09950e6e889daabf81bafbe7a40a,36,7.2,-5,36,297,511,14/03/15 15:42,CEUTA,,0x6cafd_14-03-15 13:xx - 18-04-15 16:29
0x6cafd52f3e1a09950e6e889daabf81bafbe7a40a,36,6.9,-5,36,292,511,14/03/15 15:44,CEUTA,,0x6cafd_14-03-15 13:xx - 18-04-15 16:29
0x6cafd52f3e1a09950e6e889daabf81bafbe7a40a,36,7.5,-5,36,329,511,14/03/15 15:47,CEUTA,,0x6cafd_14-03-15 13:xx - 18-04-15 16:29
0x6cafd52f3e1a09950e6e889daabf81bafbe7a40a,36,7.6,-5,36,337,511,14/03/15 15:49,CEUTA,,0x6cafd_14-03-15 13:xx - 18-04-15 16:29
0x6cafd52f3e1a09950e6e889daabf81bafbe7a40a,36,5.4,-5,36,335,511,14/03/15 15:53,CEUTA,,0x6cafd_14-03-15 13:xx - 18-04-15 16:29
0x6cafd52f3e1a09950e6e889daabf81bafbe7a40a,36,3.8,-5,36,340,511,14/03/15 15:56,CEUTA,,0x6cafd_14-03-15 13:xx - 18-04-15 16:29
0x6cafd52f3e1a09950e6e889daabf81bafbe7a40a,36,6.3,-5,36,352,511,14/03/15 16:00,CEUTA,,0x6cafd_14-03-15 13:xx - 18-04-15 16:29
0x6cafd52f3e1a09950e6e889daabf81bafbe7a40a,36,6.3,-5,36,347,511,14/03/15 16:04,CEUTA,,0x6cafd_14-03-15 13:xx - 18-04-15 16:29
0x6cafd52f3e1a09950e6e889daabf81bafbe7a40a,36,6.4,-5,36,334,511,14/03/15 16:08,CEUTA,,0x6cafd_14-03-15 13:xx - 18-04-15 16:29
0x6cafd52f3e1a09950e6e889daabf81bafbe7a40a,36,5.9,-5,36,281,511,14/03/15 16:11,CEUTA,,0x6cafd_14-03-15 13:xx - 18-04-15 16:29
0x6cafd52f3e1a09950e6e889daabf81bafbe7a40a,36,3.8,-5,36,194,511,14/03/15 16:15,CEUTA,,0x6cafd_14-03-15 13:xx - 18-04-15 16:29
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,4.3,-5,36,346,348,15/03/15 20:42,CEUTA,,0x6d679_15-03-15 20:xx - 16-03-15 12:24
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,5.5,-5,36,348,351,15/03/15 20:44,CEUTA,,0x6d679_15-03-15 20:xx - 16-03-15 12:24
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,5.5,-5,36,4,343,15/03/15 20:47,CEUTA,,0x6d679_15-03-15 20:xx - 16-03-15 12:24
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,4.7,-5,36,356,339,15/03/15 20:50,CEUTA,,0x6d679_15-03-15 20:xx - 16-03-15 12:24
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,4.5,-5,36,355,332,15/03/15 20:53,CEUTA,,0x6d679_15-03-15 20:xx - 16-03-15 12:24
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,3.8,-5,36,341,321,15/03/15 20:56,CEUTA,,0x6d679_15-03-15 20:xx - 16-03-15 12:24
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,3.7,-5,36,332,312,15/03/15 20:59,CEUTA,,0x6d679_15-03-15 20:xx - 16-03-15 12:24
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,3.4,-5,36,304,301,15/03/15 21:02,CEUTA,,0x6d679_15-03-15 20:xx - 16-03-15 12:24
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,3.3,-5,36,284,279,15/03/15 21:05,CEUTA,,0x6d679_15-03-15 20:xx - 16-03-15 12:24
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,3.5,-5,36,280,279,15/03/15 21:08,CEUTA,,0x6d679_15-03-15 20:xx - 16-03-15 12:24
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,3.6,-5,36,276,280,15/03/15 21:11,CEUTA,,0x6d679_15-03-15 20:xx - 16-03-15 12:24
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,3.6,-5,36,279,280,15/03/15 21:13,CEUTA,,0x6d679_15-03-15 20:xx - 16-03-15 12:24
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,1.5,-5,36,233,270,15/03/15 21:17,CEUTA,,0x6d679_15-03-15 20:xx - 16-03-15 12:24
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,1,-5,36,273,289,15/03/15 21:21,CEUTA,,0x6d679_15-03-15 20:xx - 16-03-15 12:24
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.9,-5,36,276,287,15/03/15 21:23,CEUTA,,0x6d679_15-03-15 20:xx - 16-03-15 12:24
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.4,-5,36,279,282,15/03/15 21:27,CEUTA,,0x6d679_15-03-15 20:xx - 16-03-15 12:24
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,2.2,-5,36,269,280,15/03/15 21:32,CEUTA,,0x6d679_15-03-15 20:xx - 16-03-15 12:24
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,2.1,-5,36,268,284,15/03/15 21:39,CEUTA,,0x6d679_15-03-15 20:xx - 16-03-15 12:24
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,3.1,-5,36,282,284,15/03/15 21:41,CEUTA,,0x6d679_15-03-15 20:xx - 16-03-15 12:24
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,3.2,-5,36,262,270,15/03/15 21:44,CEUTA,,0x6d679_15-03-15 20:xx - 16-03-15 12:24
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,1.3,-5,36,253,273,15/03/15 21:50,CEUTA,,0x6d679_15-03-15 20:xx - 16-03-15 12:24
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.1,-5,36,154,280,15/03/15 21:53,CEUTA,,0x6d679_15-03-15 20:xx - 16-03-15 12:24
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.7,-5,36,108,269,15/03/15 21:56,CEUTA,,0x6d679_15-03-15 20:xx - 16-03-15 12:24
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.4,-5,36,139,274,15/03/15 21:59,CEUTA,,0x6d679_15-03-15 20:xx - 16-03-15 12:24
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.1,-5,36,344,302,15/03/15 22:20,CEUTA,,0x6d679_15-03-15 20:xx - 16-03-15 12:24
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.1,-5,36,334,286,15/03/15 22:41,CEUTA,,0x6d679_15-03-15 20:xx - 16-03-15 12:24
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.1,-5,36,69,275,15/03/15 23:02,CEUTA,,0x6d679_15-03-15 20:xx - 16-03-15 12:24
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.2,-5,36,188,272,15/03/15 23:23,CEUTA,,0x6d679_15-03-15 20:xx - 16-03-15 12:24
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.1,-5,36,353,289,15/03/15 23:44,CEUTA,,0x6d679_15-03-15 20:xx - 16-03-15 12:24
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.2,-5,36,348,291,16/03/15 00:06,CEUTA,,0x6d679_15-03-15 20:xx - 16-03-15 12:24
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.1,-5,36,309,273,16/03/15 00:29,CEUTA,,0x6d679_15-03-15 20:xx - 16-03-15 12:24
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.1,-5,36,320,278,16/03/15 00:50,CEUTA,,0x6d679_15-03-15 20:xx - 16-03-15 12:24
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.1,-5,36,315,260,16/03/15 01:11,CEUTA,,0x6d679_15-03-15 20:xx - 16-03-15 12:24
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0,-5,36,150,258,16/03/15 01:32,CEUTA,,0x6d679_15-03-15 20:xx - 16-03-15 12:24
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.1,-5,36,284,244,16/03/15 01:53,CEUTA,,0x6d679_15-03-15 20:xx - 16-03-15 12:24
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.3,-5,36,249,182,16/03/15 02:14,CEUTA,,0x6d679_15-03-15 20:xx - 16-03-15 12:24
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.3,-5,36,64,186,16/03/15 02:35,CEUTA,,0x6d679_15-03-15 20:xx - 16-03-15 12:24
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.5,-5,36,110,196,16/03/15 02:41,CEUTA,,0x6d679_15-03-15 20:xx - 16-03-15 12:24
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.4,-5,36,140,220,16/03/15 02:44,CEUTA,,0x6d679_15-03-15 20:xx - 16-03-15 12:24
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.1,-5,36,175,283,16/03/15 03:06,CEUTA,,0x6d679_15-03-15 20:xx - 16-03-15 12:24
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.5,-5,36,201,284,16/03/15 03:08,CEUTA,,0x6d679_15-03-15 20:xx - 16-03-15 12:24
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.5,-5,36,41,320,16/03/15 03:11,CEUTA,,0x6d679_15-03-15 20:xx - 16-03-15 12:24
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.1,-5,36,168,267,16/03/15 03:17,CEUTA,,0x6d679_15-03-15 20:xx - 16-03-15 12:24
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.2,-5,36,351,278,16/03/15 03:39,CEUTA,,0x6d679_15-03-15 20:xx - 16-03-15 12:24
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.5,-5,36,10,287,16/03/15 03:48,CEUTA,,0x6d679_15-03-15 20:xx - 16-03-15 12:24
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.2,-5,36,153,253,16/03/15 03:51,CEUTA,,0x6d679_15-03-15 20:xx - 16-03-15 12:24
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.1,-5,36,110,247,16/03/15 04:12,CEUTA,,0x6d679_15-03-15 20:xx - 16-03-15 12:24
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.2,-5,36,14,268,16/03/15 04:33,CEUTA,,0x6d679_15-03-15 20:xx - 16-03-15 12:24
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.5,-5,36,202,252,16/03/15 04:51,CEUTA,,0x6d679_15-03-15 20:xx - 16-03-15 12:24
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.2,-5,36,166,274,16/03/15 04:54,CEUTA,,0x6d679_15-03-15 20:xx - 16-03-15 12:24
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.5,-5,36,18,288,16/03/15 04:57,CEUTA,,0x6d679_15-03-15 20:xx - 16-03-15 12:24
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.2,-5,36,340,257,16/03/15 05:00,CEUTA,,0x6d679_15-03-15 20:xx - 16-03-15 12:24
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0,-5,36,167,262,16/03/15 05:21,CEUTA,,0x6d679_15-03-15 20:xx - 16-03-15 12:24
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.1,-5,36,329,273,16/03/15 05:42,CEUTA,,0x6d679_15-03-15 20:xx - 16-03-15 12:24
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0,-5,36,282,249,16/03/15 06:03,CEUTA,,0x6d679_15-03-15 20:xx - 16-03-15 12:24
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.1,-5,36,221,253,16/03/15 06:24,CEUTA,,0x6d679_15-03-15 20:xx - 16-03-15 12:24
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.1,-5,36,206,257,16/03/15 06:45,CEUTA,,0x6d679_15-03-15 20:xx - 16-03-15 12:24
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.1,-5,36,336,250,16/03/15 07:06,CEUTA,,0x6d679_15-03-15 20:xx - 16-03-15 12:24
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.2,-5,36,339,253,16/03/15 07:27,CEUTA,,0x6d679_15-03-15 20:xx - 16-03-15 12:24
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.2,-5,36,255,238,16/03/15 07:48,CEUTA,,0x6d679_15-03-15 20:xx - 16-03-15 12:24
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.2,-5,36,309,260,16/03/15 08:09,CEUTA,,0x6d679_15-03-15 20:xx - 16-03-15 12:24
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.1,-5,36,181,234,16/03/15 08:30,CEUTA,,0x6d679_15-03-15 20:xx - 16-03-15 12:24
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.1,-5,36,198,256,16/03/15 08:51,CEUTA,,0x6d679_15-03-15 20:xx - 16-03-15 12:24
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.1,-5,36,11,269,16/03/15 09:12,CEUTA,,0x6d679_15-03-15 20:xx - 16-03-15 12:24
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.4,-5,36,201,263,16/03/15 09:33,CEUTA,,0x6d679_15-03-15 20:xx - 16-03-15 12:24
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.2,-5,36,36,283,16/03/15 09:54,CEUTA,,0x6d679_15-03-15 20:xx - 16-03-15 12:24
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.1,-5,36,324,293,16/03/15 10:15,CEUTA,,0x6d679_15-03-15 20:xx - 16-03-15 12:24
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.1,-5,36,324,293,16/03/15 10:15,CEUTA,,0x6d679_16-03-15 10:xx - 16-03-15 18:51_parking
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.1,-5,36,32,281,16/03/15 10:39,CEUTA,,0x6d679_15-03-15 20:xx - 16-03-15 12:24
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.1,-5,36,32,281,16/03/15 10:39,CEUTA,,0x6d679_16-03-15 10:xx - 16-03-15 18:51_parking
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.1,-5,36,41,297,16/03/15 11:00,CEUTA,,0x6d679_15-03-15 20:xx - 16-03-15 12:24
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.1,-5,36,41,297,16/03/15 11:00,CEUTA,,0x6d679_16-03-15 10:xx - 16-03-15 18:51_parking
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.1,-5,36,61,292,16/03/15 11:21,CEUTA,,0x6d679_15-03-15 20:xx - 16-03-15 12:24
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.1,-5,36,61,292,16/03/15 11:21,CEUTA,,0x6d679_16-03-15 10:xx - 16-03-15 18:51_parking
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.3,-5,36,21,292,16/03/15 11:42,CEUTA,,0x6d679_15-03-15 20:xx - 16-03-15 12:24
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.3,-5,36,21,292,16/03/15 11:42,CEUTA,,0x6d679_16-03-15 10:xx - 16-03-15 18:51_parking
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.4,-5,36,8,289,16/03/15 12:03,CEUTA,,0x6d679_15-03-15 20:xx - 16-03-15 12:24
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.4,-5,36,8,289,16/03/15 12:03,CEUTA,,0x6d679_16-03-15 10:xx - 16-03-15 18:51_parking
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.2,-5,36,4,288,16/03/15 12:24,CEUTA,,0x6d679_15-03-15 20:xx - 16-03-15 12:24
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.2,-5,36,4,288,16/03/15 12:24,CEUTA,,0x6d679_16-03-15 10:xx - 16-03-15 18:51_parking
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0,-5,36,66,291,16/03/15 12:45,CEUTA,,0x6d679_16-03-15 10:xx - 16-03-15 18:51_parking
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.1,-5,36,220,275,16/03/15 13:06,CEUTA,,0x6d679_16-03-15 10:xx - 16-03-15 18:51_parking
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.2,-5,36,164,263,16/03/15 13:27,CEUTA,,0x6d679_16-03-15 10:xx - 16-03-15 18:51_parking
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0,-5,36,280,275,16/03/15 13:48,CEUTA,,0x6d679_16-03-15 10:xx - 16-03-15 18:51_parking
